"Property ID","Property Type","Listing Type","Bedrooms","Reporting Month","Occupancy Rate","Active Listing Nights","Currency","Revenue (USD)","Revenue Potential (USD)","ADR (USD)","Cleaning Fee Total (USD)","Number of Reservations","Reservation Days","Available Days","Blocked Days","Country","State","City","Postal Code","Neighborhood","Metropolitan Statistical Area","Latitude","Longitude","Active","Scraped During Month","Airbnb Property ID","Airbnb Host ID","Vrbo Property ID","Vrbo Host ID","Property Manager","Revenue (Native)","ADR (Native)","Revenue Potential (Native)","Cleaning Fee Total (Native)"
"abnb_1350857847885720307","Apartment","Entire home/apt","1","8/1/2025","0.4","5","usd","62","62","31","0","2","2","29","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9580199566","-89.6259305544","True","True","1350857847885720307","324085182","","","","1163.58","581.79","1162.07","0"
"abnb_1350892354164364151","House","Entire home/apt","4","8/1/2025","0.451613","31","usd","6107","6107","436.21","268","5","14","17","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97269","-89.62227","True","True","1350892354164364151","548433116","","","","114607.27","8186.23","114463.81","5150"
"abnb_1350902273478670318","House","Entire home/apt","3","8/1/2025","0","24","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9949697704","-89.6306950226","True","True","1350902273478670318","677394624","","","","0","0","0","0"
"abnb_1351062444683037436","House","Private room","2","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","","","21.0020616628","-89.5453235929","True","True","1351062444683037436","210140974","","","","0","0","0","0"
"abnb_1090871558984792716","Apartment","Entire home/apt","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.976262","-89.6183332","True","True","1090871558984792716","439742220","3863450","","","0","0","0","0"
"abnb_1090911472297395010","Condominium (condo)","Entire home/apt","1","8/1/2025","0.451613","31","usd","748","748","53.43","97","4","14","17","0","Mexico","Yucatan","Merida","","Merida Norte Zona 2","","21.00266","-89.62057","True","True","1090911472297395010","100222820","","","","14129.8","1009.27","14019.8","1934"
"abnb_1091217988368392664","House","Entire home/apt","4","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.02698","-89.57753","True","True","1091217988368392664","143581350","","","","0","0","0","0"
"abnb_1091317300907509397","Apartment","Private room","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Oeste","","21.01154","-89.63496","True","True","1091317300907509397","510812793","","","","0","0","0","0"
"abnb_1091396769723437959","Apartment","Private room","0","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Oeste","","21.01176","-89.63355","True","True","1091396769723437959","510812793","","","","0","0","0","0"
"abnb_1091443786683594831","Apartment","Entire home/apt","1","8/1/2025","0.516129","31","usd","449","449","28.06","38","4","16","15","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9689318503","-89.6366360387","True","True","1091443786683594831","234314955","","","","8463.55","528.97","8415.63","827"
"abnb_1091604912937300992","Guest suite","Private room","1","8/1/2025","0.285714","28","usd","202","223.64","25.25","0","4","8","20","3","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97939","-89.61036","True","True","1091604912937300992","246672014","","","","3817.97","477.25","4191.75","0"
"abnb_1092038759989875384","Apartment","Entire home/apt","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9763","-89.6183","True","True","1092038759989875384","439742220","3863484","","","0","0","0","0"
"abnb_36846724","House","Entire home/apt","4","8/1/2025","0","23","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97097","-89.6326","True","True","36846724","46006118","","","","0","0","0","0"
"abnb_36850573","Loft","Entire home/apt","0","8/1/2025","0.225806","31","usd","244","244","34.86","34","3","7","24","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","21.00728","-89.59403","True","True","36850573","891289","","","","4611.35","658.76","4573.3","668"
"abnb_22467719","Apartment","Entire home/apt","2","8/1/2025","0.375","24","usd","355","355","39.44","43","2","9","22","0","Mexico","Yucatan","Merida","","Merida Sud Oeste","","20.97856","-89.66303","True","True","22467719","149069957","","","","6667.34","740.82","6653.78","857"
"abnb_33213244","House","Entire home/apt","1","8/1/2025","0.758621","29","usd","489","489","22.23","86","4","22","9","0","Mexico","Yucatan","Merida","","97314","","20.99488","-89.70813","True","True","33213244","231797340","","","","9463.17","430.14","9165.35","1790"
"abnb_33226394","House","Private room","0","8/1/2025","0.903226","31","usd","558","558","19.93","0","5","28","3","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","21.0052338204","-89.5915221098","True","True","33226394","182075265","","","","10595.8","378.42","10458.62","0"
"abnb_31793833","House","Entire home/apt","1","8/1/2025","0.37037","27","usd","590","677.41","59","0","5","10","17","4","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96853","-89.63151","True","True","31793833","107394742","2236539","","","11090.26","1109.03","12696.68","0"
"abnb_31794552","House","Entire home/apt","1","8/1/2025","0.612903","31","usd","1185","1185","62.37","0","6","19","12","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96824","-89.63161","True","True","31794552","454844604","2236554","","","22235.09","1170.27","22210.51","0"
"abnb_53396705","House","Entire home/apt","2","8/1/2025","0.870968","31","usd","3347","3347","123.96","272","6","27","4","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97656","-89.62063","True","True","53396705","159322821","","","","62927.19","2330.64","62732.99","5266"
"abnb_39469395","House","Private room","1","8/1/2025","0.809524","21","usd","376","555.07","22.12","0","12","17","4","10","Mexico","Yucatan","Merida","","","","21.07093","-89.65108","True","True","39469395","303183206","","","","7145.08","420.3","10403.64","0"
"abnb_39479620","House","Entire home/apt","3","8/1/2025","0.28","25","usd","404","500.95","57.71","0","3","7","18","6","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9573230743","-89.6139221191","True","True","39479620","231826029","","","","7599.56","1085.65","9389.38","0"
"abnb_39484311","Guest suite","Private room","0","8/1/2025","0.95","20","usd","397","615.3","20.89","35","4","19","1","11","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","21.01019","-89.58957","True","True","39484311","269583551","","","","7716.38","406.13","11532.61","814"
"abnb_615308883278306156","Apartment","Entire home/apt","2","8/1/2025","0","0","usd","0","188.27","0","0","0","0","1","30","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.029652","-89.603081","True","True","615308883278306156","456036538","","","","0","0","3528.83","0"
"abnb_687908436321505763","House","Entire home/apt","2","8/1/2025","0.916667","24","usd","1869","2414.1","84.95","344","7","22","2","7","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9655209537","-89.6124564663","True","True","687908436321505763","156557087","","","","35144.85","1597.49","45247.52","6674"
"abnb_688003391650211521","House","Entire home/apt","2","8/1/2025","0.774194","31","usd","1077","1077","44.88","70","5","24","7","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.02689","-89.57416","True","True","688003391650211521","473721610","","","","20427.64","851.15","20186.26","1483"
"abnb_43349555","House","Entire home/apt","6","8/1/2025","0.294118","17","usd","965","1532.65","193","51","2","5","16","10","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.94708","-89.63663","True","True","43349555","108630969","","","","18142.36","3628.47","28726.49","1010"
"abnb_46410594","House","Entire home/apt","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.95923","-89.62964","True","True","46410594","313398793","11325206ha","","","0","0","0","0"
"abnb_46435485","House","Entire home/apt","2","8/1/2025","0.148148","27","usd","362","362","90.5","54","2","4","27","0","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 1","","21.02583","-89.65559","True","True","46435485","375687465","","","","6797.54","1699.39","6784.98","1010"
"abnb_46437324","House","Entire home/apt","3","8/1/2025","0.285714","21","usd","462","682","77","140","2","6","15","10","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.974439621","-89.6174850464","True","True","46437324","312058020","","","","8652.06","1442.01","12782.76","2622"
"abnb_46454922","Apartment","Entire home/apt","2","8/1/2025","0.75","4","usd","189","1464.75","63","9","1","3","1","27","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","21.00812","-89.59069","True","True","46454922","282656931","","","","3559.13","1186.38","27453.88","183"
"abnb_976832308842230972","House","Entire home/apt","3","8/1/2025","0.83871","31","usd","3077","3077","118.35","213","7","26","5","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9597409282","-89.6277099107","True","True","976832308842230972","536254473","","","","57830.37","2224.25","57672.36","4177"
"abnb_976987949826619198","Apartment","Entire home/apt","1","8/1/2025","0.241379","29","usd","437","467.14","62.43","91","4","7","22","2","Mexico","Yucatan","Merida","","Temozon Norte","","21.0622703081","-89.6161567792","True","True","976987949826619198","515782737","","","","8196.02","1170.86","8755.6","1702"
"abnb_977542851652339296","House","Entire home/apt","1","8/1/2025","0.966667","30","usd","665","719.2","22.93","53","8","29","1","1","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9773","-89.63473","True","True","977542851652339296","248486306","","","","12654.19","436.35","13480","1089"
"abnb_977746855064520763","House","Entire home/apt","3","8/1/2025","0.677419","31","usd","1984","1984","94.48","168","4","21","10","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96281","-89.63811","True","True","977746855064520763","6079072","","","","37229.53","1772.83","37186.21","3144"
"abnb_770265542758479572","Condominium (condo)","Entire home/apt","2","8/1/2025","0","12","usd","0","83.84","0","0","0","0","22","9","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","21.0000152","-89.6053245","True","True","770265542758479572","95349797","","","","0","0","1571.51","0"
"abnb_770390437952930379","Loft","Private room","1","8/1/2025","0.517241","29","usd","366","391.24","24.4","26","4","15","14","2","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97773","-89.6308","True","True","770390437952930379","429406950","","","","7075.97","471.73","7333.06","641"
"abnb_770418734310155535","House","Entire home/apt","2","8/1/2025","0.9","30","usd","651","672.7","24.11","55","7","27","3","1","Mexico","Yucatan","Merida","","97314","","20.9850965514","-89.7007640451","True","True","770418734310155535","321876581","","","","12564.83","465.36","12608.43","1328"
"abnb_770551005955667512","Condominium (condo)","Entire home/apt","2","8/1/2025","0.458333","24","usd","872","1017.33","79.27","94","3","11","16","4","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.0267917","-89.5959087","True","True","770551005955667512","489902798","","","","16279.91","1479.99","19067.83","1789"
"abnb_770959301864003193","House","Entire home/apt","2","8/1/2025","0","0","usd","0","19.08","0","0","0","0","30","1","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96174","-89.628199","True","True","770959301864003193","26709055","","","","0","0","357.57","0"
"abnb_947454394226932663","House","Entire home/apt","2","8/1/2025","0.448276","29","usd","2122","2268.34","163.23","123","5","13","16","2","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9769390397","-89.628489241","True","True","947454394226932663","367893991","","","","39792.2","3060.94","42515.69","2356"
"abnb_947873835321489395","House","Entire home/apt","3","8/1/2025","0.333333","21","usd","752","1110.1","107.43","199","5","7","14","10","Mexico","Yucatan","Merida","","Merida Sud Este","","20.9503169","-89.6130568","True","True","947873835321489395","106820081","","","","14139.2","2019.89","20806.65","3743"
"abnb_948110684392707322","House","Entire home/apt","1","8/1/2025","0.966667","30","usd","1032","1066.4","35.59","115","6","29","1","1","Mexico","Yucatan","Merida","","Merida Este","","20.9865706416","-89.5905031264","True","True","948110684392707322","1188180","","","","19371.7","667.99","19987.66","2196"
"abnb_875172040340332169","House","Entire home/apt","2","8/1/2025","0.107143","28","usd","163","180.46","54.33","25","2","3","25","3","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 2","","21.0099296948","-89.6257372946","True","True","875172040340332169","212646255","","","","3088.49","1029.5","3382.43","485"
"abnb_875415088799839652","House","Private room","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Este","","20.96615","-89.60877","True","True","875415088799839652","381863507","","","","0","0","0","0"
"abnb_876013666262885556","Guest house","Entire home/apt","2","8/1/2025","0.481481","27","usd","463","463","35.62","71","4","13","18","0","Mexico","Yucatan","Merida","","","","21.00952","-89.55603","True","True","876013666262885556","361556241","","","","8741.57","672.43","8678.03","1421"
"abnb_760734788287043373","Guest suite","Entire home/apt","1","8/1/2025","0.538462","13","usd","176","419.66","25.14","13","3","7","6","18","Mexico","Yucatan","Merida","","97314","","20.98852","-89.71315","True","True","760734788287043373","317523396","","","","3359.43","479.92","7865.8","277"
"abnb_1363860030075722895","Apartment","Entire home/apt","2","8/1/2025","0.909091","22","usd","1038","1462.64","51.9","0","5","20","2","9","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9761684","-89.6184102","True","True","1363860030075722895","576906012","","","","19531.57","976.58","27414.27","0"
"abnb_1363877145247525836","House","Entire home/apt","1","8/1/2025","0.967742","31","usd","2144","2144","71.47","196","7","30","1","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9652851","-89.615433","True","True","1363877145247525836","63339389","","","","40221.33","1340.71","40185.1","3773"
"abnb_1363903828754260811","House","Entire home/apt","2","8/1/2025","0.903226","31","usd","2883","2883","102.96","275","6","28","3","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9652851","-89.615433","True","True","1363903828754260811","63339389","","","","54179.75","1934.99","54036.21","5386"
"abnb_1363937733024971614","House","Entire home/apt","2","8/1/2025","0","3","usd","0","852.86","0","0","0","0","8","23","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.981031992","-89.6229169518","True","True","1363937733024971614","50908335","","","","0","0","15985.11","0"
"abnb_1364097407237803876","Loft","Entire home/apt","1","8/1/2025","0.129032","31","usd","363","363","90.75","92","3","4","27","0","Mexico","Yucatan","Merida","","","","21.0515954264","-89.6578435077","True","True","1364097407237803876","679610072","","","","6806.3","1701.58","6803.73","1750"
